Matrícula 20792: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27041: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27042: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27059: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 27071: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27088: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27113: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27119: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27145: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27154: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27163: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27198: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 27212: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 27226: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 27243: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27246: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 27257: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27701: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 27732: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 27761: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 27774: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 27792: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 28849: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 28899: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 28913: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 28927: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 28945: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 28976: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 28979: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 28989: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 28996: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29033: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29037: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 29043: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29058: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29063: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29067: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29075: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29083: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29087: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29090: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29097: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 29106: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 29107: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 29124: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29155: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29180: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29201: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 29229: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29254: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29291: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 29294: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 29342: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29359: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29384: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29935: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 29955: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 29956: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 29968: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 29978: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30025: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30039: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 30062: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 30076: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30083: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 30086: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30092: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30112: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30114: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30119: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30123: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30130: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 30134: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30140: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30145: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30146: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 30156: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30173: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30175: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30187: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30197: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30205: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30206: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30207: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30209: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30239: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30249: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30262: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30265: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30273: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30276: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30278: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30280: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30281: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30291: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30302: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30320: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 30323: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30325: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30340: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30373: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 30386: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30396: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30411: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30423: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30425: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30426: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30436: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30441: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30450: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30451: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 30464: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30466: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 30483: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 30492: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
